Wavelength,H_blocker,K,L,M
2.00642,0.000262799,0.340496,0.000497103,0.000435352
2.00723,0.000151941,0.350102,0.000434637,0.000482321
2.00803,0.000201269,0.362495,0.000472546,0.000706434
2.00884,0.000276949,0.373343,0.000901699,0.000617743
2.00965,0.000338757,0.385527,0.000550747,0.000490189
2.01045,0.00026172,0.396301,0.000448704,0.000214338
2.01126,0.000402709,0.407988,0.000403166,0.000291824
2.01207,0.000171466,0.418174,0.000561476,0.000470877
2.01288,0.00019514,0.431001,0.000123501,0.000403643
2.01369,0.000530732,0.441754,0.000291824,0.000873327
2.0145,0.000287716,0.454213,0.000590324,0.000295162
2.01532,0.000406804,0.465003,0.000445604,3.24E-05
2.01613,0.000296674,0.477037,0.000613213,0.000227451
2.01694,0.000286106,0.487602,0.000370741,0.000262976
2.01776,0.000457782,0.498833,0.000458956,6.20E-05
2.01857,0.000358632,0.510457,0.000446081,9.18E-05
2.01939,0.000254422,0.520575,0.000486851,0.000459194
2.0202,0.000166774,0.531394,0.000630617,0.000560761
2.02102,0.000188322,0.542889,0.000241995,0.000614882
2.02184,0.000207209,0.553306,0.000488997,0.000302076
2.02265,0.000214739,0.562528,0.000678062,0.000281572
2.02347,0.000385631,0.573834,0.00064683,0.000413895
2.02429,0.00027148,0.582416,0.000250101,5.58E-05
2.02511,0.000333955,0.593381,0.000236988,0.000678301
2.02593,0.000225247,0.601418,0.000190496,0.000483751
2.02675,0.000344885,0.611452,0.000580549,0.000361919
2.02758,0.000163621,0.619646,0.000241518,0.000432491
2.0284,0.000168028,0.629206,0.00024724,0.000456095
2.02922,0.000121901,0.635845,0.000354052,0.000351906
2.03004,0.000106057,0.645868,0.000468016,0.000618696
2.03087,0.0002446,0.651824,0.000331163,0.000482798
2.03169,0.000103883,0.661317,0.000224829,0.000200987
2.03252,0.000140905,0.665917,0.000439405,0.000292778
2.03335,0.0002185,0.675279,0.000290394,0.000782728
2.03417,0.000384278,0.680077,0.000753641,0.000243187
2.035,7.40E-05,0.687607,0.000342369,0.000281811
2.03583,0.000251966,0.692736,0.000751018,0.000216007
2.03666,0.000285092,0.699525,0.000545263,0.000294924
2.03749,0.000229172,0.703372,0.000134945,0.000279665
2.03832,0.000272437,0.709906,0.000442266,0.00041914
2.03915,0.00022872,0.714736,0.000248909,0.000532627
2.03998,0.000173596,0.719793,0.000270844,9.16E-05
2.04082,0.00012279,0.724096,0.000525951,0.000417709
2.04165,0.000123595,0.728054,0.000270367,0.000442743
2.04248,0.000238401,0.732485,0.000397444,0.000205278
2.04332,0.000255517,0.736236,0.000183821,0.000210047
2.04415,0.000213699,0.740092,0.000332832,0.000699282
2.04499,0.000269143,0.742921,0.000269651,0.000316143
2.04583,0.000160707,0.747152,0.000142574,0.000259399
2.04666,0.000241955,0.749513,0.000311613,0.00033927
2.0475,0.000231249,0.753907,0.000154495,0.00049901
2.04834,0.000305845,0.755734,0.000138998,0.000153542
2.04918,0.000116633,0.759181,0.000509024,0.000665903
2.05002,0.000204271,0.761073,0.00025773,0.000662565
2.05086,0.000155616,0.76546,0.000391483,0.000453234
2.0517,6.36E-05,0.765242,0.000257254,0.000237465
2.05255,0.00015931,0.769872,0.000772953,0.000418663
2.05339,0.000198338,0.769368,0.000334263,0.000110626
2.05423,0.000249982,0.772853,0.000338793,0.000113964
2.05508,0.000367102,0.773789,0.000272751,0.000427008
2.05592,6.76E-05,0.776606,0.000141621,0.000281334
2.05677,0.000101756,0.776875,0.000369787,0.000498295
2.05761,0.000178713,0.779488,0.000221014,0.000280857
2.05846,0.000160342,0.779876,0.000640869,0.000233889
2.05931,0.000318952,0.781969,0.000132322,0.000411272
2.06016,0.000261987,0.783387,8.58E-06,0.000516653
2.06101,2.79E-05,0.784571,0.000413179,0.000129461
2.06186,9.22E-05,0.784902,0.000647306,0.000339031
2.06271,7.13E-05,0.786687,0.000375748,0.000487328
2.06356,0.000104758,0.787693,0.000456095,0.000546455
2.06441,0.00022816,0.788837,0.000452757,0.000403404
2.06526,0.000163763,0.789323,0.000278473,0.000132322
2.06612,7.86E-05,0.789739,8.77E-05,0.000378609
2.06697,0.000217307,0.791436,0.000133038,0.000272989
2.06782,0.000161742,0.791029,0.000332117,9.06E-05
2.06868,0.000160379,0.792787,0.000371456,-5.01E-06
2.06954,0.000153357,0.792362,0.000569582,0.000504494
2.07039,0.000372331,0.79433,0.000482082,0.000533581
2.07125,0.000230074,0.793699,0.000388622,7.10E-05
2.07211,9.40E-05,0.795456,0.000290394,0.000136852
2.07297,0.000235038,0.794436,3.43E-05,4.10E-05
2.07383,0.000123542,0.796962,0.000328064,0.000542879
2.07469,9.72E-05,0.795773,0.000206947,0.000332594
2.07555,0.000198149,0.797704,0.000113964,0.000395536
2.07641,7.26E-05,0.79631,0.00024128,0.000365972
2.07727,0.000103356,0.798334,0.000336409,0.00022006
2.07814,4.85E-05,0.79709,0.000257254,0.000332832
2.079,0.000134161,0.798509,0.000395298,0.000313282
2.07987,0.000172715,0.798467,0.000452519,0.000143766
2.08073,0.00023057,0.799203,0.000129223,0.000165701
2.0816,8.45E-05,0.798296,0.000188828,0.000239611
2.08247,0.000187588,0.799884,0.000169516,0.00043273
2.08333,0.000252088,0.798931,0.000231981,0.000374079
2.0842,0.000152193,0.799828,0.000464201,0.000221729
2.08507,0.000203214,0.800114,0.000263453,0.000302553
2.08594,0.00022126,0.800224,0.000160933,0.000151634
2.08681,8.94E-05,0.800414,0.000225782,0.000309944
2.08768,0.000135912,0.800946,9.47E-05,0.000212669
2.08855,7.26E-05,0.800774,0.000263453,0.000254154
2.08943,0.000132759,0.800624,0.000424624,0.0002532
2.0903,7.54E-05,0.801419,0.000209331,0.000129223
2.09118,0.000211096,0.801173,0.000389576,-1.53E-05
2.09205,0.000131844,0.801973,0.000267744,0.000390291
2.09293,4.78E-05,0.800531,0.000496387,0.00030899
2.0938,0.000273334,0.801621,0.000320673,0.000109434
2.09468,0.000363612,0.800661,-7.39E-06,0.000145197
2.09556,0.000184771,0.802296,0.00057435,0.000161648
2.09644,0.000242174,0.800447,0.000580549,0.000240564
2.09732,0.000245569,0.80233,0.00045824,0.000135183
2.0982,0.000190559,0.80039,0.000360251,0.000533581
2.09908,0.000191427,0.802147,0.000372887,0.000201225
2.09996,0.000245765,0.80058,0.000402212,0.000157356
2.10084,4.85E-05,0.801479,0.000440597,0.000161648
2.10172,0.000160879,0.800479,0.00026536,0.000114918
2.10261,0.000104283,0.801206,0.000161886,0.000153065
2.10349,0.000232879,0.799477,0.000166893,0.00020957
2.10438,7.01E-05,0.800147,0.000453472,0.000210524
2.10526,0.000118083,0.799445,0.000484705,0.00025177
2.10615,0.000205617,0.800194,0.000215054,0.000133514
2.10704,0.000195522,0.799509,0.000344515,0.000263453
2.10793,0.000303902,0.799231,0.000350714,0.00026989
2.10881,0.000239727,0.79929,0.000398397,0.000146627
2.1097,0.000105114,0.799269,0.000239611,0.000199318
2.1106,0.000159128,0.798715,8.99E-05,0.000348806
2.11149,0.000159549,0.798764,0.000333309,8.82E-05
2.11238,0.000135459,0.798567,0.000651121,7.53E-05
2.11327,0.000215202,0.798624,0.00047183,0.000290394
2.11416,0.000241741,0.79905,0.00024581,0.000117064
2.11506,0.000190289,0.798101,0.000119686,0.000150442
2.11595,8.73E-05,0.798876,0.000292301,0.000220537
2.11685,2.50E-05,0.798125,0.000389099,0.000156641
2.11775,0.000178275,0.799123,0.000255585,0.000178814
2.11864,0.000329907,0.798492,0.000359058,0.000191927
2.11954,0.000208032,0.799743,0.000361443,0.000122309
2.12044,0.000380881,0.79839,0.000452519,0.00047183
2.12134,0.000131566,0.800353,7.58E-05,0.000317812
2.12224,0.000220914,0.799252,0.000359297,0.000283718
2.12314,1.99E-05,0.800357,0.000149727,0.000178814
2.12404,0.000158198,0.799491,0.000303745,0.000116348
2.12495,0.000118767,0.80035,0.000257254,6.56E-05
2.12585,0.000244882,0.800059,0.000182629,0.000247955
2.12675,0.000269257,0.801599,0.00034976,0.00018239
2.12766,0.000324076,0.800674,0.000159979,0.000218391
2.12857,6.36E-05,0.802499,0.00026989,0.000153303
2.12947,0.000293861,0.801608,0.000145674,0.000538349
2.13038,0.000154003,0.801801,0.000263929,0.000424147
2.13129,0.000240996,0.800695,0.000418663,0.000163555
2.1322,0.000134455,0.801481,0.000396252,0.000364065
2.13311,0.000139356,0.801299,0.000300169,0.000300169
2.13402,0.000131651,0.800961,0.000435352,9.58E-05
2.13493,8.11E-05,0.800991,8.23E-05,0.000213861
2.13584,0.000129967,0.801179,0.000195742,0.000175953
2.13675,0.000102387,0.801354,0.000298262,2.88E-05
2.13767,6.06E-05,0.801539,4.08E-05,0.000206947
2.13858,0.000117289,0.801711,8.94E-05,0.00041008
2.1395,0.000124829,0.801399,0.000305176,0.000269651
2.14041,0.000119353,0.802053,0.000226259,0.000285149
2.14133,7.59E-05,0.801728,0.000238657,0.000183821
2.14225,3.93E-05,0.802657,0.000333071,7.80E-05
2.14316,0.000130499,0.801674,0.000302076,0.000143766
2.14408,3.55E-05,0.802965,0.000273466,0.000151634
2.145,0.000213101,0.801862,0.000415325,0.000277281
2.14592,0.000166148,0.803129,0.000148058,0.000139237
2.14684,0.000198502,0.801538,0.000288963,0.000218153
2.14777,0.000167264,0.803423,0.000534058,0.000107765
2.14869,9.01E-05,0.802339,0.000235081,0.000384808
2.14961,3.14E-05,0.803629,0.000365496,0.000203133
2.15054,0.000118234,0.801728,0.000125885,0.000119448
2.15146,9.31E-05,0.803555,0.000149965,0.000204563
2.15239,0.000101201,0.802416,0.000468731,0.000226736
2.15332,0.000176698,0.803901,0.000249386,0.000168323
2.15424,0.000283195,0.802545,0.000187874,0.000117302
2.15517,9.11E-05,0.803759,0.000114441,0.000324965
2.1561,0.000215986,0.802987,0.000175953,0.000365734
2.15703,0.00023228,0.80339,0.000370264,0.000382662
2.15796,0.000126304,0.803003,0.000310183,0.000228882
2.15889,0.000115823,0.803846,0.00013113,0.000142336
2.15983,0.00018015,0.804038,0.000178337,0.000400305
2.16076,0.000251032,0.803455,0.000385523,0.000287294
2.16169,0.000183467,0.803177,0.000275373,5.20E-05
2.16263,0.000107953,0.803574,0.000134945,0.000263929
2.16357,0.000341955,0.803423,0.000435352,0.000288248
2.1645,0.000151802,0.803215,0.000213385,0.000183821
2.16544,2.50E-05,0.803327,0.000243902,0.00042367
2.16638,0.000119429,0.802675,0.00011301,0.000252008
2.16732,0.000114056,0.802726,0.000234127,0.000180244
2.16826,0.000141974,0.802528,0.000216484,0.000110149
2.1692,0.000114409,0.803082,0.000163794,4.77E-06
2.17014,5.53E-05,0.802018,0.000182867,0.000525475
2.17108,2.30E-05,0.802624,0.000444412,0.000116825
2.17202,8.29E-05,0.801826,0.00020504,0.000261068
2.17297,0.000184948,0.802084,0.000286579,0.000200272
2.17391,0.000110353,0.801212,0.000255108,0.000141382
2.17486,0.000159388,0.801711,8.94E-05,0.000250101
2.17581,0.000149706,0.800627,0.000220537,9.16E-05
2.17675,0.000100816,0.8009,0.000122786,0.000213146
2.1777,2.99E-05,0.799962,0.000267744,0.00022912
2.17865,0.000102618,0.800437,0.000187159,0.00028801
2.1796,0.00025775,0.799587,0.000216723,0.000347138
2.18055,0.000189738,0.799811,0.000211477,0.000350237
2.1815,8.08E-05,0.798635,0.000261068,0.00031352
2.18245,0.000284074,0.798655,0.000337362,0.000104904
2.18341,0.000184987,0.7985,0.000324488,0.000211477
2.18436,0.000156824,0.798249,0.000300169,0.000206471
2.18531,0.000123928,0.797636,0.000120878,0.00023818
2.18627,7.52E-05,0.79727,1.53E-05,0.000184536
2.18723,2.04E-05,0.796682,7.89E-05,1.76E-05
2.18818,8.66E-05,0.796732,0.000114202,0.000248671
2.18914,9.04E-05,0.796263,0.000229597,0.000135183
2.1901,2.50E-05,0.795552,7.63E-05,3.39E-05
2.19106,4.84E-05,0.795632,0.000196934,0.000419617
2.19202,5.40E-06,0.794852,0.000163794,0.000195265
2.19298,9.03E-05,0.794632,4.79E-05,0.000206709
2.19394,3.95E-05,0.793241,8.15E-05,8.11E-06
2.19491,0.000193904,0.793937,0.000280619,0.000448465
2.19587,0.000134145,0.792647,0.000142813,8.34E-05
2.19684,0.000171921,0.793382,9.04E-05,0.000185728
2.1978,0.000269334,0.791769,0.000109911,0.000163078
2.19877,0.000168047,0.79225,0.000251055,0.00015378
2.19974,0.000149505,0.790444,0.000295162,0.000145197
2.2007,6.10E-05,0.79134,0.000342131,0.000262499
2.20167,8.87E-05,0.789855,0.000118256,0.000137806
2.20264,7.28E-05,0.790141,0.000106811,0.000258446
2.20361,9.43E-05,0.788743,0.000188828,0.000326157
2.20459,0.000125984,0.789489,0.000276566,0.000121117
2.20556,6.08E-05,0.788399,0.000645876,0.000263453
2.20653,0.00010126,0.787971,0.000193596,0.000169754
2.20751,9.04E-05,0.787154,0.000278234,9.87E-05
2.20848,0.000147039,0.787108,0.000384808,0.000349522
2.20946,9.45E-05,0.785988,0.000336409,0.00040102
2.21043,7.79E-05,0.785943,0.000257492,0.000191927
2.21141,4.29E-05,0.785629,0.00022316,0.000309944
2.21239,8.64E-05,0.784665,0.000225067,0.000224113
2.21337,0.000147321,0.784072,0.000174046,0.000118017
2.21435,0.0001556,0.783926,0.000119924,0.000208378
2.21533,0.000139951,0.783685,0.000190258,0.000185966
2.21631,0.000208932,0.782694,0.000179768,0.000188828
2.21729,0.000166068,0.782688,0.000139237,0.000124931
2.21828,0.00011396,0.781551,5.67E-05,0.000335932
2.21926,9.72E-05,0.781678,7.32E-05,0.000217915
2.22025,0.000161753,0.780908,7.20E-05,0.000204802
2.22124,0.000219372,0.781006,0.000180483,0.000178099
2.22222,4.73E-05,0.779589,0.000392914,0.000491142
2.22321,8.11E-05,0.779892,9.80E-05,0.000263691
2.2242,7.78E-05,0.778778,0.000438213,0.000458002
2.22519,0.000179984,0.779277,0.000215292,0.000186682
2.22618,0.00015488,0.777935,0.000138044,0.000152111
2.22717,0.000310447,0.777985,0.000151873,0.000276566
2.22816,8.62E-05,0.777494,0.000294447,0.000128508
2.22916,4.59E-05,0.777413,5.56E-05,7.94E-05
2.23015,0.000143462,0.775953,0.000251055,0.000313044
2.23115,0.000148065,0.776241,0.000234366,0.000113964
2.23214,0.000148989,0.774999,0.000337839,9.73E-05
2.23314,6.17E-06,0.775203,0.000346184,0.000399113
2.23414,9.40E-05,0.77426,0.000211239,0.000452757
2.23514,6.94E-05,0.774364,0.000381231,0.000318766
2.23614,0.000107389,0.773816,0.000341892,0.000240803
2.23714,0.000135463,0.773222,0.000175953,0.000348568
2.23814,0.000110337,0.772999,0.000281572,0.000497818
2.23914,0.000144545,0.772836,0.000225544,0.000355959
2.24014,6.66E-05,0.772279,0.000237942,0.000277519
2.24115,0.000142836,0.771499,0.000290394,0.000447035
2.24215,0.000176071,0.771687,7.53E-05,0.000512361
2.24316,0.000128024,0.771192,0.000109196,0.000730276
2.24417,4.63E-05,0.771414,6.25E-05,0.00074172
2.24517,4.19E-05,0.77054,0.000181675,0.000484943
2.24618,0.000151709,0.770486,0.000255585,0.00066328
2.24719,7.34E-05,0.769557,0.000433922,0.000458002
2.2482,9.15E-05,0.769934,0.000115633,0.00101304
2.24921,7.50E-05,0.769457,0.000223398,0.000802994
2.25023,0.000107976,0.76985,0.000250816,0.000849009
2.25124,3.87E-05,0.768607,0.000218391,0.000974417
2.25225,0.000293715,0.7693,6.99E-05,0.00067091
2.25327,0.000193951,0.768124,0.000120878,0.00116134
2.25428,9.89E-05,0.769083,0.000164509,0.000536442
2.2553,0.000239845,0.767485,0.000440121,0.00105667
2.25632,0.000131458,0.768498,0.00014925,0.00103021
2.25734,3.41E-05,0.767566,0.000244141,0.0014894
2.25836,3.08E-05,0.767555,0.000170469,0.00133109
2.25938,9.74E-05,0.76731,0.000354528,0.00159287
2.2604,0.000111813,0.767995,0.000115395,0.00168753
2.26142,8.94E-05,0.767129,0.000139713,0.00164175
2.26244,0.000199468,0.76726,0.000165224,0.0018487
2.26347,0.000105253,0.766963,0.000254393,0.00215244
2.26449,4.48E-05,0.76708,0.000280857,0.00217152
2.26552,7.57E-05,0.766804,0.000304699,0.00239825
2.26655,9.70E-05,0.766754,0.00034833,0.00246191
2.26757,8.91E-05,0.767039,0.000281572,0.0028379
2.2686,0.000195703,0.766677,0.000292063,0.00337195
2.26963,0.000162572,0.766731,0.000310183,0.0030539
2.27066,0.000144373,0.7668,0.000130892,0.00333404
2.27169,6.40E-05,0.76688,0.000216961,0.00346637
2.27273,0.000113623,0.766393,0.000289202,0.00387692
2.27376,0.000106536,0.766968,0.00026083,0.00411606
2.2748,5.34E-05,0.766229,0.000289679,0.00414944
2.27583,4.57E-05,0.766944,0.000181436,0.00464749
2.27687,2.15E-05,0.766463,0.000308752,0.00486088
2.2779,0.000107078,0.767189,0.000158071,0.0049305
2.27894,0.000109803,0.766179,0.000246048,0.00467873
2.27998,4.41E-05,0.767136,0.000572205,0.00498891
2.28102,7.73E-05,0.766605,0.000428915,0.00520515
2.28206,5.73E-05,0.767514,9.11E-05,0.0052321
2.28311,2.38E-05,0.766312,1.48E-05,0.00546193
2.28415,7.03E-05,0.767172,0.000201702,0.00542593
2.28519,0.000141295,0.766176,0.000281334,0.00576901
2.28624,3.62E-05,0.767053,0.000260115,0.00561094
2.28728,0.000150809,0.766564,0.000193834,0.00586486
2.28833,7.22E-05,0.767359,0.000169039,0.00595212
2.28938,6.59E-05,0.766588,0.000239372,0.0058353
2.29043,0.000137095,0.766618,0.000200272,0.00608993
2.29148,0.000115154,0.766691,0.000357628,0.00609279
2.29253,0.000174538,0.766938,0.000340462,0.0060854
2.29358,0.000130912,0.766202,0.000368595,0.00620723
2.29463,6.47E-05,0.766322,0.00041914,0.00628924
2.29568,5.60E-05,0.766585,0.000295639,0.00628734
2.29674,0.000122806,0.766506,0.000157356,0.00622129
2.29779,0.000221148,0.766053,0.000454903,0.00616145
2.29885,0.000113605,0.765691,0.000394344,0.00620818
2.29991,0.000102627,0.766002,0.000155926,0.00625849
2.30097,9.32E-05,0.765642,0.000163317,0.00619316
2.30203,0.000110726,0.765983,0.000469923,0.00639939
2.30309,0.000146182,0.764874,0.00039506,0.00641417
2.30415,0.000189796,0.765209,0.000168562,0.00629163
2.30521,0.000114756,0.764297,0.00023222,0.00644016
2.30627,0.000155323,0.765273,0.000150442,0.00641465
2.30734,6.07E-05,0.764296,0.0003016,0.00644088
2.3084,0.000210079,0.764791,0.000112295,0.00627375
2.30947,0.000117515,0.763632,4.91E-05,0.00649381
2.31054,0.000205228,0.764159,0.000231028,0.00631857
2.3116,0.000103351,0.762794,0.000388384,0.00647044
2.31267,9.38E-05,0.763715,0.000292778,0.00639653
2.31374,6.90E-05,0.76274,0.000226975,0.00629664
2.31481,8.40E-05,0.762772,8.06E-05,0.00622153
2.31589,6.65E-05,0.761891,0.000187874,0.00621247
2.31696,7.70E-05,0.762339,0.000261545,0.00633764
2.31803,0.000118954,0.761741,0.00022769,0.00646448
2.31911,0.000193764,0.761752,0.00023222,0.00661111
2.32019,0.000221732,0.761412,0.000341177,0.00626111
2.32126,0.000169578,0.761256,0.000159979,0.00621867
2.32234,0.0001011,0.760817,6.18E-05,0.0062356
2.32342,2.87E-05,0.760543,0.000165224,0.00627327
2.3245,0.000117693,0.760381,0.00014329,0.00615001
2.32558,0.000101717,0.76019,4.34E-05,0.00618243
2.32666,0.000133631,0.760146,0.000148535,0.00635934
2.32775,0.0001413,0.75942,0.00013876,0.00621486
2.32883,0.000185698,0.759785,0.000304699,0.00622582
2.32992,6.26E-05,0.7593,0.000136375,0.0062778
2.331,0.000124503,0.759694,5.63E-05,0.00624061
2.33209,0.00011478,0.759117,0.000156641,0.00616837
2.33318,0.00029808,0.759611,3.65E-05,0.00589752
2.33427,0.000127601,0.75878,0.000121593,0.00617218
2.33536,0.000108,0.759683,0.000200748,0.00615501
2.33645,0.000168419,0.75895,0.000520468,0.00627255
2.33754,6.17E-05,0.75995,8.20E-05,0.00600743
2.33863,0.000203675,0.759415,0.000217438,0.0062108
2.33973,8.17E-05,0.760489,0.000303268,0.00595903
2.34082,4.38E-05,0.759758,0.000241518,0.00624585
2.34192,8.55E-05,0.760566,0.000276804,0.00612903
2.34302,0.000173991,0.760961,0.000154018,0.00626946
2.34412,0.00016621,0.761561,0.000150442,0.00607061
2.34522,0.000142484,0.761635,7.22E-05,0.00611019
2.34632,0.000125465,0.762392,0.000161171,0.00606608
2.34742,0.000168201,0.762697,0.000260115,0.00615573
2.34852,0.000169332,0.763426,0.000214577,0.00616026
2.34962,7.44E-05,0.763625,0.000220537,0.00612163
2.35073,5.53E-05,0.764354,0.00028348,0.00601697
2.35183,2.42E-05,0.76493,6.82E-05,0.00609064
2.35294,5.79E-05,0.765318,3.39E-05,0.00610375
2.35405,7.12E-05,0.765841,0.000173807,0.00599694
2.35516,3.36E-05,0.766237,0.000174522,0.00607657
2.35627,0.000145273,0.766862,0.000190973,0.00613403
2.35738,0.000115122,0.767015,0.000196218,0.00622606
2.35849,9.39E-05,0.767815,0.000103474,0.00609875
2.3596,6.41E-05,0.767499,0.000252724,0.00600243
2.36072,5.46E-05,0.767474,0.000289917,0.00599456
2.36183,8.89E-05,0.767159,0.000145197,0.00591588
2.36295,0.000102338,0.767122,6.84E-05,0.00610495
2.36407,0.000132449,0.765709,0.00032258,0.00619268
2.36518,5.82E-05,0.765362,0.000394583,0.00603509
2.3663,0.000133802,0.763771,0.000283003,0.00625324
2.36742,0.000126669,0.762289,0.000242948,0.00591636
2.36855,4.74E-05,0.759386,0.000284195,0.00599503
2.36967,0.000108185,0.757536,0.000393391,0.00591564
2.37079,8.37E-05,0.753719,0.000180483,0.00592923
2.37192,0.000107354,0.750222,0.00011158,0.00600433
2.37304,0.000155824,0.745331,3.34E-05,0.00608611
2.37417,2.52E-05,0.740428,0.00019002,0.00612426
2.3753,0.000101335,0.734179,0.00020504,0.00605512
2.37643,0.000144885,0.727344,7.58E-05,0.00594044
2.37756,9.23E-05,0.719804,0.000147819,0.00603485
2.37869,0.000109223,0.711196,0.000160456,0.00620031
2.37982,0.000162709,0.700798,0.000198603,0.00617814
2.38095,6.51E-05,0.690597,5.65E-05,0.00630164
2.38209,0.00011127,0.679023,0.000254154,0.00634146
2.38322,9.98E-05,0.666339,0.000328541,0.00624585
2.38436,2.44E-05,0.652645,0.000155926,0.00611496
